"feature"	"coef_LR"	"pval_LR"	"qval_LR"	"metadata"
"s__Collinsella_SGB59878|t__SGB59878"	1.91511393618201e-14	1	1	"diagnosis"
"s__Clostridiaceae_bacterium_NSJ_33|t__SGB25547"	1.91511393618201e-14	1	1	"diagnosis"
"s__GGB4729_SGB6550|t__SGB6550"	1.91511393618201e-14	1	1	"diagnosis"
"s__Candidatus_Pseudobutyricicoccus_lothianensis|t__SGB14975"	0.139590547784889	0.906459222463362	1	"diagnosis"
"s__Candidatus_Howiella_intestinavium|t__SGB63345"	17.4310465256682	0.997681704352615	1	"diagnosis"
"s__Eubacteriaceae_bacterium_CHKCI004|t__SGB4682"	1.91511393618201e-14	1	1	"diagnosis"
"s__Anaerostipes_butyraticus|t__SGB59711"	1.91511393618201e-14	1	1	"diagnosis"
"s__Colibacter_massiliensis|t__SGB5869"	-18.9659401274245	0.997187344076644	1	"diagnosis"
"s__Klebsiella_oxytoca|t__SGB10118"	18.3601039209218	0.997400401390716	1	"diagnosis"
"s__Citrobacter_braakii|t__SGB10086"	17.4198544698378	0.997678900606533	1	"diagnosis"
"s__Citrobacter_freundii|t__SGB10083"	16.853366961628	0.993740484848766	1	"diagnosis"
"s__Bifidobacterium_animalis|t__SGB17278"	17.2552026150877	0.99616104697601	1	"diagnosis"
"s__Holdemanella_porci|t__SGB6796"	-1.14578625903995	0.149027226653939	1	"diagnosis"
"s__Clostridium_neonatale|t__SGB6169"	-1.12361541113799	0.459877316751391	1	"diagnosis"
"s__Anaeroglobus_geminatus|t__SGB5870"	1.91511393618201e-14	1	1	"diagnosis"
"s__GGB3109_SGB4119|t__SGB4119"	-1.35717558033967	0.165323792424207	1	"diagnosis"
"s__Bacteroides_nordii|t__SGB1858"	-1.06530113306851	0.0628946209920328	1	"diagnosis"
"s__Butyricimonas_SGB15260|t__SGB15260"	-0.780125744334841	0.199915109626617	1	"diagnosis"
"s__Lactobacillus_acidophilus|t__SGB7044"	1.91511393618201e-14	1	1	"diagnosis"
"s__Enterococcus_faecium|t__SGB7968"	16.9051280656485	0.996176776836335	1	"diagnosis"
"s__Clostridioides_difficile|t__SGB6136"	1.91511393618201e-14	1	1	"diagnosis"
"s__Morganella_morganii|t__SGB10028"	1.91511393618201e-14	1	1	"diagnosis"
"s__GGB1549_SGB2133|t__SGB2133"	0.314665560078795	0.795017087116545	1	"diagnosis"
"s__GGB9635_SGB15106|t__SGB15106"	-0.26077297894489	0.733510972978287	1	"diagnosis"
"s__Alistipes_provencensis|t__SGB2298"	-0.681218066927869	0.650699641136025	1	"diagnosis"
"s__Bacteroides_intestinalis|t__SGB1845"	16.9124680122185	0.993781792725991	1	"diagnosis"
"s__GGB4768_SGB6601|t__SGB6601"	-0.124562814726511	0.922333008907056	1	"diagnosis"
"s__Desulfovibrio_legallii|t__SGB15469"	17.6444924445813	0.997449820318853	1	"diagnosis"
"s__Clostridium_sp_AF32_12BH|t__SGB4710"	17.6444924445813	0.997449820318853	1	"diagnosis"
"s__Alistipes_sp_AF17_16|t__SGB2326"	-1.178875873291	0.0905146352400236	1	"diagnosis"
"s__Clostridium_sp_AF12_28|t__SGB4715"	-0.688388815783913	0.401798457489936	1	"diagnosis"
"s__Roseburia_sp_AM59_24XD|t__SGB4654"	-1.58513375071637	0.214656450959922	1	"diagnosis"
"s__Dakarella_SGB14198|t__SGB14198"	-0.258830296699224	0.837172121567313	1	"diagnosis"
"s__GGB9708_SGB15234|t__SGB15234"	-0.5452478193024	0.387125587069555	1	"diagnosis"
"s__Nitrosopumilus_SGB14899|t__SGB14899"	-1.02233523491513	0.105672381792367	1	"diagnosis"
"s__GGB9062_SGB13981|t__SGB13981"	0.166701300114678	0.844048415062938	1	"diagnosis"
"s__GGB9760_SGB15374|t__SGB15374"	-1.83182905369042	0.00478843088395173	0.650566832943227	"diagnosis"
"s__Anaerococcus_SGB4342|t__SGB4342"	17.6444924445813	0.997449820318853	1	"diagnosis"
"s__Clostridiaceae_bacterium_Marseille_Q4145|t__SGB4769"	-1.78131497974834	0.00665278344657286	0.701979329669137	"diagnosis"
"s__GGB80073_SGB9385|t__SGB9385"	18.320919133453	0.997461247411608	1	"diagnosis"
"s__Enterobacter_ludwigii|t__SGB10127"	18.340966120849	0.997431702002965	1	"diagnosis"
"s__GGB9524_SGB14924|t__SGB14924"	-1.14971639245976	0.165693070436879	1	"diagnosis"
"s__GGB9342_SGB14306|t__SGB14306"	-0.693579771062501	0.397784068940714	1	"diagnosis"
"s__GGB25158_SGB42321|t__SGB42321"	-0.794891166525018	0.588436652505019	1	"diagnosis"
"s__Kluyvera_ascorbata|t__SGB10107"	17.6444924445813	0.997449820318853	1	"diagnosis"
"s__GGB52130_SGB14966|t__SGB14966"	-1.67327739954655	0.0180583576647275	0.978981874612046	"diagnosis"
"s__Citrobacter_freundii|t__SGB10084"	17.2195832299565	0.996204408099076	1	"diagnosis"
"s__Leclercia_adecarboxylata|t__SGB10147"	17.6444924445813	0.997449820318853	1	"diagnosis"
"s__GGB13404_SGB14252|t__SGB14252"	-1.49407894677055	0.0702176964695495	1	"diagnosis"
"s__GGB9291_SGB14248|t__SGB14248"	17.6444924445813	0.997449820318853	1	"diagnosis"
"s__Ruminococcaceae_bacterium_D5|t__SGB14960"	17.2256127002563	0.996198117391093	1	"diagnosis"
"s__Raoultella_ornithinolytica|t__SGB10124"	17.6444924445813	0.997449820318853	1	"diagnosis"
"s__Oscillibacter_sp_PC13|t__SGB7258"	-2.17993537832839	0.0670108824146937	1	"diagnosis"
"s__Enterobacter_kobei|t__SGB10133"	17.6444924445813	0.997449820318853	1	"diagnosis"
"s__GGB33469_SGB15237|t__SGB15237"	0.44251462320894	0.72009342641857	1	"diagnosis"
"s__Parabacteroides_goldsteinii|t__SGB1937"	17.6444924445813	0.997449820318853	1	"diagnosis"
"s__GGB3475_SGB4638|t__SGB4638"	-0.898896075187492	0.394411401197505	1	"diagnosis"
"s__Frisingicoccus_caecimuris|t__SGB4675"	17.2890910704031	0.996106292813972	1	"diagnosis"
"s__GGB9608_SGB15041|t__SGB15041"	0.296240184652792	0.806302643534688	1	"diagnosis"
"s__GGB9115_SGB14048|t__SGB14048"	18.3360409871383	0.997439260812282	1	"diagnosis"
"s__GGB9721_SGB15275|t__SGB15275"	0.468794864664036	0.684490498281692	1	"diagnosis"
"s__GGB9091_SGB14020|t__SGB14020"	-0.166382078676759	0.895874774418705	1	"diagnosis"
"s__Victivallis_lenta|t__SGB9203"	-0.910774002212968	0.281367729763846	1	"diagnosis"
"s__GGB9240_SGB14182|t__SGB14182"	-0.805344323713044	0.456875343298592	1	"diagnosis"
"s__GGB3490_SGB4664|t__SGB4664"	-0.250627341775227	0.842374779758793	1	"diagnosis"
"s__GGB4586_SGB6344|t__SGB6344"	1.91511393618201e-14	1	1	"diagnosis"
"s__Blautia_luti|t__SGB4832"	-0.801687927142734	0.584983535627536	1	"diagnosis"
"s__Enterococcus_SGB6173|t__SGB6173"	1.91511393618201e-14	1	1	"diagnosis"
"s__Lachnospiraceae_bacterium_AM48_27BH|t__SGB4706"	-1.68970101969027	0.00190048946277387	0.650566832943227	"diagnosis"
"s__Coprococcus_eutactus|t__SGB5117"	-0.133970054213032	0.857480175806708	1	"diagnosis"
"s__Bacteroides_mediterraneensis|t__SGB1912"	0.509835360225253	0.659833792746316	1	"diagnosis"
"s__GGB3277_SGB4327|t__SGB4327"	-0.277116976598047	0.70954446627152	1	"diagnosis"
"s__GGB3278_SGB4328|t__SGB4328"	0.954550601482886	0.394411287328255	1	"diagnosis"
"s__Alloscardovia_omnicolens|t__SGB17300"	17.5551184501379	0.997623464807272	1	"diagnosis"
"s__Akkermansia_sp_KLE1798|t__SGB9224"	-0.125547819550787	0.887103549204537	1	"diagnosis"
"s__Gemmiger_SGB15295|t__SGB15295"	-1.30675042304795	0.201435656653601	1	"diagnosis"
"s__GGB51647_SGB4348|t__SGB4348"	0.479461690081525	0.673197264264579	1	"diagnosis"
"s__GGB32900_SGB53446|t__SGB53446"	-0.778084803152096	0.477187323882663	1	"diagnosis"
"s__Clostridiales_bacterium_NSJ_32|t__SGB4438"	-1.08499917029329	0.298097088116507	1	"diagnosis"
"s__GGB79630_SGB13983|t__SGB13983"	-0.832300968746446	0.254919597641432	1	"diagnosis"
"s__GGB3363_SGB4447|t__SGB4447"	-1.57562372711606	0.21839066563314	1	"diagnosis"
"s__Blautia_obeum|t__SGB4810"	-0.995880378541407	0.252541545627108	1	"diagnosis"
"s__GGB42389_SGB59559|t__SGB59559"	17.5551184501379	0.997623464807272	1	"diagnosis"
"s__GGB3057_SGB4059|t__SGB4059"	17.0832105766973	0.993856483058046	1	"diagnosis"
"s__Enterococcus_hirae|t__SGB7970"	17.5551184501379	0.997623464807272	1	"diagnosis"
"s__Dialister_hominis|t__SGB5803_group"	0.152851970236959	0.862084158780459	1	"diagnosis"
"s__Coprobacter_secundus|t__SGB1962"	-1.34451810548967	0.171999534456606	1	"diagnosis"
"s__Coprococcus_SGB4669|t__SGB4669"	-2.06393438071752	0.0204118725149235	1	"diagnosis"
"s__GGB33469_SGB15236|t__SGB15236"	-1.29000016501198	0.027330244029662	1	"diagnosis"
"s__Bacteroides_stercorirosoris|t__SGB1848"	-0.942130197959742	0.515718235251163	1	"diagnosis"
"s__GGB3257_SGB4304|t__SGB4304"	15.6084865485556	0.999030374272517	1	"diagnosis"
"s__Kocuria_palustris|t__SGB16663"	1.91511393618201e-14	1	1	"diagnosis"
"s__Pararheinheimera_mesophila|t__SGB9774"	1.91511393618201e-14	1	1	"diagnosis"
"s__Micrococcus_lylae|t__SGB16675"	1.91511393618201e-14	1	1	"diagnosis"
"s__GGB4566_SGB6305|t__SGB6305"	-18.9523967451278	0.997160937974824	1	"diagnosis"
"s__Lachnospiraceae_bacterium_BX3|t__SGB4651"	-0.976753809294684	0.499247267420686	1	"diagnosis"
"s__GGB33896_SGB14872|t__SGB14872"	1.91511393618201e-14	1	1	"diagnosis"
"s__Massilistercora_timonensis|t__SGB4628"	0.565320071790165	0.627798402442051	1	"diagnosis"
"s__Ruminococcaceae_bacterium_UBA1375|t__SGB14840"	1.91511393618201e-14	1	1	"diagnosis"
"s__GGB9766_SGB15383|t__SGB15383"	-0.929740389773771	0.521681034781149	1	"diagnosis"
"s__Candidatus_Gallimonas_intestinalis|t__SGB54318"	17.5346359854619	0.997642381504432	1	"diagnosis"
"s__GGB14025_SGB14906|t__SGB14906"	-0.275571956265629	0.718375195494836	1	"diagnosis"
"s__GGB80140_SGB15224|t__SGB15224"	-0.349853900992967	0.706760022059372	1	"diagnosis"
"s__GGB9819_SGB15460|t__SGB15460"	-1.71228792116826	0.173874657978764	1	"diagnosis"
"s__GGB9499_SGB72735|t__SGB72735"	-0.171456213461627	0.89265698980736	1	"diagnosis"
"s__GGB4596_SGB6358|t__SGB6358"	-1.68412396104318	0.181881271453888	1	"diagnosis"
"s__GGB52106_SGB72838|t__SGB72838"	-19.0279491603253	0.997099232923028	1	"diagnosis"
"s__GGB9086_SGB14014|t__SGB14014"	-0.0302662841538342	0.981343425047794	1	"diagnosis"
"s__GGB9623_SGB15075|t__SGB15075"	17.5988104841415	0.997567597372684	1	"diagnosis"
"s__GGB4567_SGB6308|t__SGB6308"	-19.360215110703	0.997324495038494	1	"diagnosis"
"s__Faecalicatena_contorta|t__SGB4613"	17.3758955574861	0.997488485112516	1	"diagnosis"
"s__Clostridia_bacterium_UC5_1_1E11|t__SGB14895"	-0.836615692169668	0.305572418265301	1	"diagnosis"
"s__Angelakisella_massiliensis|t__SGB29321"	17.3685554147163	0.997527215300879	1	"diagnosis"
"s__Candidatus_Neoclostridium_roslinense|t__SGB14018"	1.91511393618201e-14	1	1	"diagnosis"
"s__GGB9209_SGB14148|t__SGB14148"	-19.0279491603253	0.997099232923028	1	"diagnosis"
"s__Victivallis_vadensis|t__SGB9202"	-19.9986288431257	0.997222666221776	1	"diagnosis"
"s__Murimonas_intestini|t__SGB25538"	1.91511393618201e-14	1	1	"diagnosis"
"s__Clostridium_transplantifaecale|t__SGB29435"	-19.2764008284444	0.997225793436784	1	"diagnosis"
"s__GGB4745_SGB6571|t__SGB6571"	0.208568234752208	0.861485463625667	1	"diagnosis"
"s__Candidatus_Woodwardibium_SGB14954|t__SGB14954"	-1.69126626807499	0.179803877946507	1	"diagnosis"
"s__GGB9296_SGB14253|t__SGB14253"	-2.25580164421966	0.0584480259973918	1	"diagnosis"
"s__GGB9299_SGB14259|t__SGB14259"	-19.8375142609233	0.997138156292958	1	"diagnosis"
"s__GGB9350_SGB14317|t__SGB14317"	1.91511393618201e-14	1	1	"diagnosis"
"s__GGB9695_SGB15209|t__SGB15209"	0.469167070446265	0.680077902435803	1	"diagnosis"
"s__GGB1543_SGB2126|t__SGB2126"	-0.546280830767221	0.555679009315234	1	"diagnosis"
"s__GGB3654_SGB4965|t__SGB4965"	1.91511393618201e-14	1	1	"diagnosis"
"s__Mogibacterium_sp_BX12|t__SGB14854"	-2.27943708216953	0.056628024449844	1	"diagnosis"
"s__GGB79652_SGB15211|t__SGB15211"	-0.0197213510306306	0.978343858489418	1	"diagnosis"
"s__Megamonas_funiformis|t__SGB6962"	0.288273828392474	0.7338634801214	1	"diagnosis"
"s__Paraprevotella_xylaniphila|t__SGB1797"	0.770590774572352	0.494295626130513	1	"diagnosis"
"s__Phocaeicola_plebeius|t__SGB1899"	-0.115963434296529	0.903713853852421	1	"diagnosis"
"s__Phocaeicola_coprocola|t__SGB1891"	0.615152578959525	0.454045431601834	1	"diagnosis"
"s__GGB9457_SGB14849|t__SGB14849"	0.172586205773005	0.884606416728135	1	"diagnosis"
"s__Corynebacterium_SGB6371|t__SGB6371"	17.5346359854619	0.997642381504432	1	"diagnosis"
"s__GGB48326_SGB66357|t__SGB66357"	0.0832729415137999	0.94740654797014	1	"diagnosis"
"s__Bacteroides_caecigallinarum|t__SGB1886"	-1.00187736175172	0.487538916937394	1	"diagnosis"
"s__Lachnospiraceae_bacterium_NSJ_29|t__SGB25431"	-1.04363434316632	0.470340904115034	1	"diagnosis"
"s__Turicibacter_sanguinis|t__SGB6846"	-2.20932592013169	0.0633190546328392	1	"diagnosis"
"s__Allisonella_histaminiformans|t__SGB5843"	18.0186913627884	0.993337503581268	1	"diagnosis"
"s__Lachnoclostridium_sp_An131|t__SGB4775"	-0.890705075438449	0.540660610732711	1	"diagnosis"
"s__Ruminococcus_sp_AF41_9|t__SGB25497"	-79.1286292602153	0.998152054861207	1	"diagnosis"
"s__Streptococcus_gordonii|t__SGB8053"	17.3758955587771	0.997488485113225	1	"diagnosis"
"s__GGB3124_SGB4136|t__SGB4136"	1.91511393618201e-14	1	1	"diagnosis"
"s__Gordonibacter_urolithinfaciens|t__SGB14808"	-21.0440381395795	0.997607608611944	1	"diagnosis"
"s__Coprobacillus_cateniformis|t__SGB6771"	-1.07887300377704	0.300015222928461	1	"diagnosis"
"s__GGB9782_SGB15403|t__SGB15403"	-0.714351262424178	0.630777897253869	1	"diagnosis"
"s__GGB9781_SGB15402|t__SGB15402"	-20.2152243439831	0.997930298805214	1	"diagnosis"
"s__Akkermansia_muciniphila|t__SGB9227"	1.91511393618201e-14	1	1	"diagnosis"
"s__Christensenellaceae_bacterium_NSJ_44|t__SGB7265"	1.91511393618201e-14	1	1	"diagnosis"
"s__GGB1527_SGB59850|t__SGB59850"	17.4310465315961	0.997681704354013	1	"diagnosis"
"s__Candidatus_Neoanaerotignum_tabaqchaliae|t__SGB59528"	17.4310465315961	0.997681704354013	1	"diagnosis"
"s__Robinsoniella_SGB54315|t__SGB54315"	1.91511393618201e-14	1	1	"diagnosis"
"s__GGB9452_SGB14843|t__SGB14843"	17.5450694406288	0.99763322816528	1	"diagnosis"
"s__Candidatus_Allobutyricicoccus_pentlandensis|t__SGB14180"	16.8035075072182	0.996180779283968	1	"diagnosis"
"s__Latilactobacillus_sakei|t__SGB7248"	1.91511393618201e-14	1	1	"diagnosis"
"s__Lachnoclostridium_phocaeense|t__SGB4622"	1.91511393618201e-14	1	1	"diagnosis"
"s__Lachnoclostridium_sp_An118|t__SGB4623"	-20.2152243439831	0.997930298805214	1	"diagnosis"
"s__Haemophilus_SGB6439|t__SGB6439"	1.91511393618201e-14	1	1	"diagnosis"
"s__Eubacterium_SGB4961|t__SGB4961"	17.6458920521458	0.997379854613205	1	"diagnosis"
"s__GGB3341_SGB4420|t__SGB4420"	17.1305686338893	0.99623381702183	1	"diagnosis"
"s__Streptococcus_agalactiae|t__SGB8216"	1.91511393618201e-14	1	1	"diagnosis"
"s__GGB9106_SGB54309|t__SGB54309"	1.91511393618201e-14	1	1	"diagnosis"
"s__GGB74708_SGB54312|t__SGB54312"	1.91511393618201e-14	1	1	"diagnosis"
"s__Aggregatibacter_segnis|t__SGB9737_group"	0.104641612704376	0.939720127407928	1	"diagnosis"
"s__Fusobacterium_nucleatum|t__SGB6001"	38.9062500276717	0.999244175716899	1	"diagnosis"
"s__Streptococcus_intermedius|t__SGB8025"	1.91511393618201e-14	1	1	"diagnosis"
"s__Fusobacterium_nucleatum|t__SGB6011"	17.5450694406288	0.99763322816528	1	"diagnosis"
"s__Fusobacterium_nucleatum|t__SGB6014"	1.91511393618201e-14	1	1	"diagnosis"
"s__Bifidobacterium_pseudolongum|t__SGB17279"	1.91511393618201e-14	1	1	"diagnosis"
"s__Fusobacterium_nucleatum|t__SGB6007"	16.8494513094265	0.9962826207547	1	"diagnosis"
"s__Blautia_wexlerae|t__SGB4831"	0.314665560078795	0.795017087116544	1	"diagnosis"
"s__Coprococcus_catus|t__SGB4670"	-0.570388411513274	0.347812355730408	1	"diagnosis"
"s__GGB2722_SGB3663|t__SGB3663"	1.91511393618201e-14	1	1	"diagnosis"
"s__Prevotella_bivia|t__SGB1557"	-0.774804446190883	0.59871833287949	1	"diagnosis"
"s__Collinsella_stercoris|t__SGB14740"	-0.468080380496825	0.713332702612981	1	"diagnosis"
"s__Candidatus_Pseudoscilispira_faecavium|t__SGB63239"	17.3157616688401	0.99605388943333	1	"diagnosis"
"s__GGB9758_SGB15368|t__SGB15368"	-2.00207495534534	0.00999764866199449	0.745241394012839	"diagnosis"
"s__Eubacterium_sp_AF22_9|t__SGB5083"	17.5013673231643	0.997665392584271	1	"diagnosis"
"s__Ruminococcus_callidus|t__SGB4422"	-0.0477157889572326	0.947825347863763	1	"diagnosis"
"s__GGB4774_SGB6609|t__SGB6609"	-1.22186530543398	0.246851620155886	1	"diagnosis"
"s__Enterocloster_SGB14313|t__SGB14313"	-1.02742141048381	0.322813241810601	1	"diagnosis"
"s__Candidatus_Gallimonas_merdigallinarum|t__SGB59507"	17.5013673231643	0.997665392584271	1	"diagnosis"
"s__GGB9293_SGB14250|t__SGB14250"	-0.219863571461751	0.861914393926802	1	"diagnosis"
"s__GGB4716_SGB14929|t__SGB14929"	-1.38790798643523	0.361196578812149	1	"diagnosis"
"s__GGB9101_SGB14033|t__SGB14033"	17.5013673231643	0.997665392584271	1	"diagnosis"
"s__GGB3755_SGB5104|t__SGB5104"	17.5013673231643	0.997665392584271	1	"diagnosis"
"s__GGB2998_SGB3988|t__SGB3988"	-1.82986147840923	0.00470270036479004	0.650566832943227	"diagnosis"
"s__GGB3585_SGB4803|t__SGB4803"	17.5013673231643	0.997665392584271	1	"diagnosis"
"s__GGB36267_SGB14177|t__SGB14177"	17.0277113941422	0.993738071427699	1	"diagnosis"
"s__Dorea_phocaeensis|t__SGB4572"	17.0518275882048	0.993927255753224	1	"diagnosis"
"s__GGB80093_SGB1810|t__SGB1810"	-0.241442129714307	0.786273347421233	1	"diagnosis"
"s__Terrisporobacter_othiniensis|t__SGB6142"	1.91511393618201e-14	1	1	"diagnosis"
"s__Bifidobacterium_dentium|t__SGB17234"	-0.998696005457522	0.495006773858479	1	"diagnosis"
"s__Enterococcus_faecium|t__SGB7967"	17.630036545078	0.997503951849899	1	"diagnosis"
"s__Klebsiella_quasipneumoniae|t__SGB10112"	1.91511393618201e-14	1	1	"diagnosis"
"s__Neisseria_sp_oral_taxon_014|t__SGB9463"	1.91511393618201e-14	1	1	"diagnosis"
"s__Anaerostipes_hominis|t__SGB4530"	1.91511393618201e-14	1	1	"diagnosis"
"s__Porphyromonas_pasteri|t__SGB2043"	1.91511393618201e-14	1	1	"diagnosis"
"s__Prevotella_salivae|t__SGB1522"	1.91511393618201e-14	1	1	"diagnosis"
"s__Fusobacterium_nucleatum|t__SGB6013"	1.91511393618201e-14	1	1	"diagnosis"
"s__GGB1144_SGB1468|t__SGB1468"	1.91511393618201e-14	1	1	"diagnosis"
"s__Ligilactobacillus_salivarius|t__SGB7082"	17.6458920521458	0.997379854613205	1	"diagnosis"
"s__GGB3680_SGB4994|t__SGB4994"	17.630036545078	0.997503951849899	1	"diagnosis"
"s__Porphyromonas_uenonis|t__SGB1974"	-18.9659401274245	0.997187344076644	1	"diagnosis"
"s__Prevotella_disiens|t__SGB1559"	-0.842153608862336	0.399181566514677	1	"diagnosis"
"s__Solibaculum_mannosilyticum|t__SGB7259"	-2.06136220467193	0.115853034326757	1	"diagnosis"
"s__Clostridiaceae_bacterium_OM02_2AC|t__SGB4038"	-19.7168196592862	0.9979896190077	1	"diagnosis"
"s__Citrobacter_sp_RHBSTW_00671|t__SGB58199"	-19.3222513691094	0.997254282356015	1	"diagnosis"
"s__Clostridium_sp_AF15_17LB|t__SGB101908"	1.91511393618201e-14	1	1	"diagnosis"
"s__GGB45432_SGB63101|t__SGB63101"	-19.8595201885345	0.996859403146349	1	"diagnosis"
"s__Peptoniphilus_harei|t__SGB6697"	17.5647571807257	0.997613158046283	1	"diagnosis"
"s__GGB9832_SGB15478|t__SGB15478"	1.91511393618201e-14	1	1	"diagnosis"
"s__Mediterraneibacter_SGB48424|t__SGB48424"	-2.24249686855026	0.0597060135363213	1	"diagnosis"
"s__Faecalicatena_orotica|t__SGB4616"	1.91511393618201e-14	1	1	"diagnosis"
"s__GGB1420_SGB1957|t__SGB1957"	17.4562891472717	0.997304337506138	1	"diagnosis"
"s__GGB1551_SGB2136|t__SGB2136"	1.91511393618201e-14	1	1	"diagnosis"
"s__GGB9059_SGB13976|t__SGB13976"	17.3758955587771	0.997488485113225	1	"diagnosis"
"s__GGB4608_SGB6382|t__SGB6382"	1.91511393618201e-14	1	1	"diagnosis"
"s__Agathobaculum_sp_Marseille_P7918|t__SGB29299"	1.91511393618201e-14	1	1	"diagnosis"
"s__Eubacterium_sp_An11|t__SGB4681"	1.91511393618201e-14	1	1	"diagnosis"
"s__GGB58158_SGB79798|t__SGB79798"	-1.92798719264682	0.0641132723612296	1	"diagnosis"
"s__Clostridium_sp_AM58_1XD|t__SGB25539"	1.91511393618201e-14	1	1	"diagnosis"
"s__Coprococcus_eutactus|t__SGB5121"	-0.842962515140619	0.564242516352195	1	"diagnosis"
"s__GGB4711_SGB6524|t__SGB6524"	1.91511393618201e-14	1	1	"diagnosis"
"s__Blautia_luti|t__SGB4829"	-0.595035246428704	0.481320931024067	1	"diagnosis"
"s__GGB3491_SGB4665|t__SGB4665"	-0.976753809294684	0.499247267420686	1	"diagnosis"
"s__GGB9694_SGB15207|t__SGB15207"	1.91511393618201e-14	1	1	"diagnosis"
"s__Corynebacterium_SGB6369|t__SGB6369"	1.91511393618201e-14	1	1	"diagnosis"
"s__GGB3815_SGB5180|t__SGB5180"	-1.66206222001954	0.0348609272661075	1	"diagnosis"
"s__GGB9561_SGB14972|t__SGB14972"	1.91511393618201e-14	1	1	"diagnosis"
"s__GGB1517_SGB14930|t__SGB14930"	1.91511393618201e-14	1	1	"diagnosis"
"s__GGB9770_SGB15389|t__SGB15389"	-0.714351262424178	0.630777897253869	1	"diagnosis"
"s__Cloacibacillus_evryensis|t__SGB15506"	1.91511393618201e-14	1	1	"diagnosis"
"s__Dialister_pneumosintes|t__SGB5842"	0.78910378490589	0.478558394218176	1	"diagnosis"
"s__Peptostreptococcus_stomatis|t__SGB748"	1.91511393618201e-14	1	1	"diagnosis"
"s__GGB260_SGB362|t__SGB362"	1.91511393618201e-14	1	1	"diagnosis"
"s__GGB3160_SGB4174|t__SGB4174"	1.91511393618201e-14	1	1	"diagnosis"
"s__Methanoculleus_SGB39516|t__SGB39516"	1.91511393618201e-14	1	1	"diagnosis"
"s__Dysosmobacter_sp_Marseille_Q4140|t__SGB53706"	17.5988104841415	0.997567597372684	1	"diagnosis"
"s__Clostridiales_bacterium|t__SGB15146"	-1.05486078103777	0.0974491371069337	1	"diagnosis"
"s__Dysosmobacter_SGB15074|t__SGB15074"	1.91511393618201e-14	1	1	"diagnosis"
"s__GGB6612_SGB9346|t__SGB9346"	-0.72506190531365	0.450609188389133	1	"diagnosis"
"s__Megasphaera_massiliensis|t__SGB5857"	-0.0163443999736912	0.989108064844112	1	"diagnosis"
"s__GGB9818_SGB15459|t__SGB15459"	17.6283310514894	0.997322893751806	1	"diagnosis"
"s__GGB3109_SGB4643|t__SGB4643"	-1.17355889417651	0.176986863641928	1	"diagnosis"
"s__Catenibacterium_SGB4425|t__SGB4425_group"	-0.864395536925882	0.287192451730735	1	"diagnosis"
"s__GGB9580_SGB14998|t__SGB14998"	1.91511393618201e-14	1	1	"diagnosis"
"s__Anaerostipes_sp_494a|t__SGB25438"	1.91511393618201e-14	1	1	"diagnosis"
"s__GGB9085_SGB14013|t__SGB14013"	17.5988104841415	0.997567597372684	1	"diagnosis"
"s__GGB9109_SGB14042|t__SGB14042"	1.91511393618201e-14	1	1	"diagnosis"
"s__GGB34540_SGB54300|t__SGB54300"	1.91511393618201e-14	1	1	"diagnosis"
"s__GGB33512_SGB15203|t__SGB15203"	17.2890910691731	0.996106292814901	1	"diagnosis"
"s__Parabacteroides_gordonii|t__SGB1942"	1.91511393618201e-14	1	1	"diagnosis"
"s__Bacteroidales_bacterium|t__SGB1961"	-0.313908748968856	0.804521687314765	1	"diagnosis"
"s__GGB3486_SGB4658|t__SGB4658"	0.561602511253675	0.629900065054499	1	"diagnosis"
"s__GGB3593_SGB4817|t__SGB4817"	17.5739637292333	0.997602367463611	1	"diagnosis"
"s__GGB3478_SGB14857|t__SGB14857"	1.91511393618201e-14	1	1	"diagnosis"
"s__Cutibacterium_acnes|t__SGB16955"	17.2232104303476	0.998324469588373	1	"diagnosis"
"s__Blautia_sp_Marseille_P3087|t__SGB4813"	17.2890910691731	0.996106292814901	1	"diagnosis"
"s__Corynebacterium_matruchotii|t__SGB17007"	1.91511393618201e-14	1	1	"diagnosis"
"s__Eubacteriaceae_bacterium_Marseille_Q4139|t__SGB4718"	17.3658849153389	0.99755965547212	1	"diagnosis"
"s__GGB4562_SGB6297|t__SGB6297"	1.91511393618201e-14	1	1	"diagnosis"
"s__Staphylococcus_epidermidis|t__SGB7865"	1.91511393618201e-14	1	1	"diagnosis"
"s__Clostridium_saudiense|t__SGB6178"	-0.26282189204799	0.834642520697059	1	"diagnosis"
"s__GGB51269_SGB5062|t__SGB5062"	-19.1755093111841	0.997313762591446	1	"diagnosis"
"s__Senegalimassilia_anaerobia|t__SGB14824_group"	-0.135206093366019	0.915611265259839	1	"diagnosis"
"s__GGB6006_SGB8630|t__SGB8630"	-0.730997495662477	0.621701856586445	1	"diagnosis"
"s__GGB6610_SGB9344|t__SGB9344"	-21.8293471306888	0.99761181787387	1	"diagnosis"
"s__Streptococcus_SGB8633|t__SGB8633"	-79.1286292602153	0.998152054861207	1	"diagnosis"
"s__Collinsella_SGB1789|t__SGB1789"	-0.776918516759797	0.636514347409974	1	"diagnosis"
"s__Lachnospiraceae_bacterium|t__SGB4922"	-0.820601023983705	0.319227828487159	1	"diagnosis"
"s__GGB9290_SGB14247|t__SGB14247"	-0.84296251514062	0.564242516352195	1	"diagnosis"
