"feature"	"coef_AD"	"pval_AD"	"qval_AD"	"metadata"
"s__GGB3109_SGB4119|t__SGB4119"	-0.546372123601872	0.579003251563291	0.818394569084229	"diagnosis"
"s__GGB3109_SGB4643|t__SGB4643"	-0.624905634835435	0.573954565478834	0.818394569084229	"diagnosis"
"s__GGB3118_SGB4130|t__SGB4130"	-0.077293793741843	0.715072727348758	0.818394569084229	"diagnosis"
"s__GGB3123_SGB4135|t__SGB4135"	0.442384722236374	0.585663454559162	0.818394569084229	"diagnosis"
"s__GGB3142_SGB4155|t__SGB4155"	0.655444005501297	0.507050913328446	0.818394569084229	"diagnosis"
"s__GGB3146_SGB4159|t__SGB4159"	-0.234531615409174	0.635715027252423	0.818394569084229	"diagnosis"
"s__GGB3167_SGB4181|t__SGB4181"	-0.324902545147697	0.605684445322445	0.818394569084229	"diagnosis"
"s__GGB3175_SGB4191|t__SGB4191"	-1.79597968775875	0.213766280015025	0.818394569084229	"diagnosis"
"s__GGB3236_SGB4274|t__SGB4274"	0.550394013446015	0.54113872116478	0.818394569084229	"diagnosis"
"s__GGB32387_SGB47381|t__SGB47381"	0.791777272494954	0.479677846968487	0.818394569084229	"diagnosis"
"s__GGB3256_SGB4303|t__SGB4303"	0.0045775476909862	0.784333976694564	0.821006781635958	"diagnosis"
"s__GGB3257_SGB4304|t__SGB4304"	0.492618617767604	0.562353096046573	0.818394569084229	"diagnosis"
"s__GGB3266_SGB4315|t__SGB4315"	0.568659176412131	0.526550658628888	0.818394569084229	"diagnosis"
"s__GGB3267_SGB4317|t__SGB4317"	0.608272088295245	0.546854651413375	0.818394569084229	"diagnosis"
"s__GGB3277_SGB4327|t__SGB4327"	0.498481447579715	0.696433745775616	0.818394569084229	"diagnosis"
"s__GGB3278_SGB4328|t__SGB4328"	1.14730024520626	0.4307012304447	0.818394569084229	"diagnosis"
"s__GGB3281_SGB4335|t__SGB4335"	-0.241230482700065	0.662039822058687	0.818394569084229	"diagnosis"
"s__GGB32900_SGB53446|t__SGB53446"	-0.218890661058636	0.707988489945439	0.818394569084229	"diagnosis"
"s__GGB3304_SGB4367|t__SGB4367"	-0.72178927741011	0.620041690843833	0.818394569084229	"diagnosis"
"s__GGB3306_SGB4372|t__SGB4372"	-0.140271629860581	0.711165257923194	0.818394569084229	"diagnosis"
"s__GGB3321_SGB4394|t__SGB4394"	0.999240163934919	0.377804262642227	0.818394569084229	"diagnosis"
"s__GGB3321_SGB4395|t__SGB4395"	-0.369768903961177	0.600535417382308	0.818394569084229	"diagnosis"
"s__GGB3340_SGB4419|t__SGB4419"	0.761532229119269	0.460352578590654	0.818394569084229	"diagnosis"
"s__GGB3341_SGB4420|t__SGB4420"	0.750363520911883	0.469533550045371	0.818394569084229	"diagnosis"
"s__GGB3345_SGB9340|t__SGB9340"	-0.342244944925588	0.619647128036355	0.818394569084229	"diagnosis"
"s__GGB33469_SGB15236|t__SGB15236"	-2.50447956660768	0.118197551582894	0.818394569084229	"diagnosis"
"s__GGB33469_SGB15237|t__SGB15237"	0.604948395385684	0.544940283947329	0.818394569084229	"diagnosis"
"s__GGB33512_SGB15201|t__SGB15201"	0.333632938247347	0.717375886605445	0.818394569084229	"diagnosis"
"s__GGB33512_SGB15202|t__SGB15202"	0.587180275707278	0.514114382535817	0.818394569084229	"diagnosis"
"s__GGB33512_SGB15203|t__SGB15203"	0.78386490777489	0.446327175561761	0.818394569084229	"diagnosis"
"s__GGB33586_SGB53517|t__SGB53517"	-1.51530454638106	0.278588940250534	0.818394569084229	"diagnosis"
"s__GGB3363_SGB4447|t__SGB4447"	-0.401134063008363	0.617512219206673	0.818394569084229	"diagnosis"
"s__GGB3363_SGB4448|t__SGB4448"	-0.475441007681279	0.588636247570286	0.818394569084229	"diagnosis"
"s__GGB33665_SGB47358|t__SGB47358"	0.0379982069278829	0.738874301803937	0.818394569084229	"diagnosis"
"s__GGB33928_SGB15225|t__SGB15225"	-0.888079195077616	0.463309339480767	0.818394569084229	"diagnosis"
"s__GGB34228_SGB53814|t__SGB53814"	0.507986273366668	0.56753804018791	0.818394569084229	"diagnosis"
"s__GGB34228_SGB72916|t__SGB72916"	-0.178036019907603	0.704917688328405	0.818394569084229	"diagnosis"
"s__GGB3424_SGB4551|t__SGB4551"	0.392327528730227	0.583345751804904	0.818394569084229	"diagnosis"
"s__GGB3444_SGB4594|t__SGB4594"	0.301593671622444	0.686517605335386	0.818394569084229	"diagnosis"
"s__GGB3446_SGB4597|t__SGB4597"	0.487844189974972	0.612714287235958	0.818394569084229	"diagnosis"
"s__GGB3451_SGB4605|t__SGB4605"	-0.219209296624922	0.664751632342295	0.818394569084229	"diagnosis"
"s__GGB3453_SGB4607|t__SGB4607"	-0.0481824199740785	0.733946788406836	0.818394569084229	"diagnosis"
"s__GGB3474_SGB4637|t__SGB4637"	-0.108754646333923	0.720342654642315	0.818394569084229	"diagnosis"
"s__GGB3475_SGB4638|t__SGB4638"	-0.01388128218095	0.75691794541255	0.818394569084229	"diagnosis"
"s__GGB34797_SGB14322|t__SGB14322"	-0.100533613571831	0.755799227592733	0.818394569084229	"diagnosis"
"s__GGB3486_SGB4658|t__SGB4658"	0.812553191612255	0.484324746568325	0.818394569084229	"diagnosis"
"s__GGB3490_SGB4664|t__SGB4664"	0.340799143115233	0.667538371261023	0.818394569084229	"diagnosis"
"s__GGB34900_SGB14891|t__SGB14891"	0.0646373870150784	0.751674964685611	0.818394569084229	"diagnosis"
"s__GGB3491_SGB4665|t__SGB4665"	-0.0308279815071404	0.760779704250026	0.818394569084229	"diagnosis"
"s__GGB3497_SGB4672|t__SGB4672"	0.617991416664925	0.511711738995438	0.818394569084229	"diagnosis"
"s__GGB3499_SGB4674|t__SGB4674"	-0.49154366424345	0.622696911754018	0.818394569084229	"diagnosis"
"s__GGB3510_SGB4687|t__SGB4687"	0.730602711346504	0.54431360905725	0.818394569084229	"diagnosis"
"s__GGB3511_SGB4688|t__SGB4688"	0.138791172388713	0.717688613036303	0.818394569084229	"diagnosis"
"s__GGB3513_SGB4691|t__SGB4691"	-0.103433298957951	0.709078645356081	0.818394569084229	"diagnosis"
"s__GGB3524_SGB4704|t__SGB4704"	0.5337032247598	0.520860634438577	0.818394569084229	"diagnosis"
"s__GGB3532_SGB4720|t__SGB4720"	0.652835789987233	0.492732738293913	0.818394569084229	"diagnosis"
"s__GGB3534_SGB4722|t__SGB4722"	1.49024474548306	0.219316882074567	0.818394569084229	"diagnosis"
"s__GGB3537_SGB4727|t__SGB4727"	-0.0711968531578256	0.758889178963206	0.818394569084229	"diagnosis"
"s__GGB3538_SGB4728|t__SGB4728"	1.44914133778824	0.250794894243807	0.818394569084229	"diagnosis"
"s__GGB3548_SGB4744|t__SGB4744"	1.17892846009775	0.397934022418833	0.818394569084229	"diagnosis"
"s__GGB35551_SGB53794|t__SGB53794"	0.120786549075985	0.723482055677426	0.818394569084229	"diagnosis"
"s__GGB3569_SGB4776|t__SGB4776"	-0.111254518495517	0.742340291964972	0.818394569084229	"diagnosis"
"s__GGB3570_SGB4777|t__SGB4777"	-0.851540217656813	0.417845513960449	0.818394569084229	"diagnosis"
"s__GGB3579_SGB47659|t__SGB47659"	0.646387221188798	0.499264813250648	0.818394569084229	"diagnosis"
"s__GGB3583_SGB4799|t__SGB4799"	-0.216410268137354	0.686228851415951	0.818394569084229	"diagnosis"
"s__GGB3585_SGB4803|t__SGB4803"	0.530816793390433	0.541112488471697	0.818394569084229	"diagnosis"
"s__GGB3593_SGB4817|t__SGB4817"	0.507870084250367	0.557257888375554	0.818394569084229	"diagnosis"
"s__GGB3602_SGB4574|t__SGB4574"	0.863645852981092	0.476173080254439	0.818394569084229	"diagnosis"
"s__GGB3612_SGB4882|t__SGB4882"	-0.338611990072116	0.752571171343149	0.818394569084229	"diagnosis"
"s__GGB3614_SGB4886|t__SGB4886"	0.238134513681688	0.722481481221122	0.818394569084229	"diagnosis"
"s__GGB3616_SGB4890|t__SGB4890"	-0.112470913226048	0.712464128877356	0.818394569084229	"diagnosis"
"s__GGB3619_SGB4894|t__SGB4894"	-0.659979163679395	0.547226518269312	0.818394569084229	"diagnosis"
"s__GGB3626_SGB4905|t__SGB4905"	0.213548172211292	0.695272910272271	0.818394569084229	"diagnosis"
"s__GGB36267_SGB14177|t__SGB14177"	1.12267161916768	0.327314780875871	0.818394569084229	"diagnosis"
"s__GGB3627_SGB4906|t__SGB4906"	0.619747323733069	0.53945058177631	0.818394569084229	"diagnosis"
"s__GGB3637_SGB4930|t__SGB4930"	0.758396056476958	0.46230830918061	0.818394569084229	"diagnosis"
"s__GGB3653_SGB4964|t__SGB4964"	-3.29903258318441	0.0306459802690036	0.818394569084229	"diagnosis"
"s__GGB36590_SGB1964|t__SGB1964"	-0.247834970243769	0.678482384001454	0.818394569084229	"diagnosis"
"s__GGB36599_SGB9269|t__SGB9269"	0.656903276689829	0.530244130388439	0.818394569084229	"diagnosis"
"s__GGB3677_SGB4990|t__SGB4990"	0.690194920678633	0.472369022696365	0.818394569084229	"diagnosis"
"s__GGB3680_SGB4994|t__SGB4994"	0.76276944855603	0.485295944898721	0.818394569084229	"diagnosis"
"s__GGB3722_SGB5050|t__SGB5050"	0.421602527067633	0.650550666974847	0.818394569084229	"diagnosis"
"s__GGB3730_SGB5060|t__SGB5060"	0.115533641392527	0.771545857441846	0.818394569084229	"diagnosis"
"s__GGB3733_SGB5066|t__SGB5066"	0.671262970366221	0.493875724255136	0.818394569084229	"diagnosis"
"s__GGB3746_SGB5089|t__SGB5089"	-2.25806438605834	0.179352689778262	0.818394569084229	"diagnosis"
"s__GGB3755_SGB5104|t__SGB5104"	0.521993155047209	0.54106168481815	0.818394569084229	"diagnosis"
"s__GGB3815_SGB5180|t__SGB5180"	-1.2799908628763	0.28840800512514	0.818394569084229	"diagnosis"
"s__GGB3817_SGB5182|t__SGB5182"	2.28139600613501	0.124100667284061	0.818394569084229	"diagnosis"
"s__GGB3818_SGB5183|t__SGB5183"	0.15299639237976	0.764661514679524	0.818394569084229	"diagnosis"
"s__GGB3819_SGB5184|t__SGB5184"	-1.25973557029837	0.399438086483715	0.818394569084229	"diagnosis"
"s__GGB3828_SGB5197|t__SGB5197"	-0.367944468129335	0.617340462978414	0.818394569084229	"diagnosis"
"s__GGB38744_SGB14842|t__SGB14842"	-0.632233577456774	0.519539199089626	0.818394569084229	"diagnosis"
"s__GGB39037_SGB4393|t__SGB4393"	0.457510040812741	0.588248135662618	0.818394569084229	"diagnosis"
"s__GGB40351_SGB14301|t__SGB14301"	0.673298264227245	0.492628690679609	0.818394569084229	"diagnosis"
"s__GGB4237_SGB5728|t__SGB5728"	0.356952969333136	0.686404804614476	0.818394569084229	"diagnosis"
"s__GGB42378_SGB59548|t__SGB59548"	0.411205022433891	0.604961864722714	0.818394569084229	"diagnosis"
"s__GGB42389_SGB59559|t__SGB59559"	0.612195373764193	0.517734884215579	0.818394569084229	"diagnosis"
"s__GGB4239_SGB5731|t__SGB5731"	0.860042587416965	0.436539350113282	0.818394569084229	"diagnosis"
"s__GGB4248_SGB5746|t__SGB5746"	0.560010765917874	0.570966285534216	0.818394569084229	"diagnosis"
"s__GGB4250_SGB5751|t__SGB5751"	0.474983306941379	0.580164121566627	0.818394569084229	"diagnosis"
"s__GGB4266_SGB5809|t__SGB5809"	0.808922196147656	0.451798559537756	0.818394569084229	"diagnosis"
"s__GGB42994_SGB4746|t__SGB4746"	2.08815238150809	0.200154968963954	0.818394569084229	"diagnosis"
"s__GGB4541_SGB6262|t__SGB6262"	-0.249265920911372	0.675340553111861	0.818394569084229	"diagnosis"
"s__GGB45432_SGB63101|t__SGB63101"	-0.313727006568553	0.666879278814992	0.818394569084229	"diagnosis"
"s__GGB4546_SGB6267|t__SGB6267"	0.788718280350783	0.473081353305373	0.818394569084229	"diagnosis"
"s__GGB45537_SGB63217|t__SGB63217"	0.598106368780525	0.51307636680114	0.818394569084229	"diagnosis"
"s__GGB4559_SGB6293|t__SGB6293"	-0.181383325132051	0.694658289752016	0.818394569084229	"diagnosis"
"s__GGB4564_SGB6302|t__SGB6302"	-0.00462828513617725	0.766604705659523	0.818394569084229	"diagnosis"
"s__GGB4566_SGB6305|t__SGB6305"	-0.120567506157529	0.726685915227566	0.818394569084229	"diagnosis"
"s__GGB4567_SGB6308|t__SGB6308"	-0.318265790092027	0.642800100871939	0.818394569084229	"diagnosis"
"s__GGB4571_SGB6317|t__SGB6317"	0.529567598481	0.613094364781385	0.818394569084229	"diagnosis"
"s__GGB4578_SGB6328|t__SGB6328"	0.535367280992063	0.557691216066038	0.818394569084229	"diagnosis"
"s__GGB4580_SGB6330|t__SGB6330"	-0.0863413060253081	0.728529840406873	0.818394569084229	"diagnosis"
"s__GGB4585_SGB4995|t__SGB4995"	0.61132031263733	0.525146474097775	0.818394569084229	"diagnosis"
"s__GGB4586_SGB6343|t__SGB6343"	-0.182815570499733	0.704640320847995	0.818394569084229	"diagnosis"
"s__GGB4596_SGB6358|t__SGB6358"	-0.341477900449586	0.662199200130028	0.818394569084229	"diagnosis"
"s__GGB4597_SGB6359|t__SGB6359"	0.279749066536957	0.676627166742421	0.818394569084229	"diagnosis"
"s__GGB4598_SGB6360|t__SGB6360"	0.00151381844397843	0.758094353819375	0.818394569084229	"diagnosis"
"s__GGB4599_SGB6362|t__SGB6362"	-0.22884463060859	0.667127212490571	0.818394569084229	"diagnosis"
"s__GGB4605_SGB6378|t__SGB6378"	0.69630540217444	0.501793833885222	0.818394569084229	"diagnosis"
"s__GGB4642_SGB6422|t__SGB6422"	0.049412260996025	0.766055252361903	0.818394569084229	"diagnosis"
"s__GGB4651_SGB6438|t__SGB6438"	-0.109228967316873	0.687901696434488	0.818394569084229	"diagnosis"
"s__GGB4653_SGB6440|t__SGB6440"	-0.0301434934701183	0.760965112620033	0.818394569084229	"diagnosis"
"s__GGB4664_SGB6452|t__SGB6452"	0.175008806082491	0.701065356799644	0.818394569084229	"diagnosis"
"s__GGB4682_SGB6472|t__SGB6472"	-0.152877715881782	0.700513346262959	0.818394569084229	"diagnosis"
"s__GGB4684_SGB6478|t__SGB6478"	-0.12926504345605	0.713932752025574	0.818394569084229	"diagnosis"
"s__GGB4698_SGB6498|t__SGB6498"	-0.228133000861117	0.677571588515726	0.818394569084229	"diagnosis"
"s__GGB4700_SGB6506|t__SGB6506"	-0.0980289972928573	0.731381370720994	0.818394569084229	"diagnosis"
"s__GGB4706_SGB6513|t__SGB6513"	-0.206680922364058	0.675383962002829	0.818394569084229	"diagnosis"
"s__GGB4716_SGB14929|t__SGB14929"	0.0196275306907526	0.764840702446996	0.818394569084229	"diagnosis"
"s__GGB4717_SGB6533|t__SGB6533"	0.00738800518783793	0.722403731391394	0.818394569084229	"diagnosis"
"s__GGB4723_SGB6540|t__SGB6540"	0.630999863440625	0.516074837330154	0.818394569084229	"diagnosis"
"s__GGB4727_SGB6548|t__SGB6548"	0.70724261070514	0.512603454587002	0.818394569084229	"diagnosis"
"s__GGB4745_SGB6571|t__SGB6571"	0.539202142052981	0.603097999460562	0.818394569084229	"diagnosis"
"s__GGB4750_SGB6579|t__SGB6579"	-0.204595079731479	0.703359046968574	0.818394569084229	"diagnosis"
"s__GGB4754_SGB6584|t__SGB6584"	0.747041055626713	0.490541343634546	0.818394569084229	"diagnosis"
"s__GGB4768_SGB6601|t__SGB6601"	0.381327188237737	0.672640491366754	0.818394569084229	"diagnosis"
"s__GGB47687_SGB2286|t__SGB2286"	-1.21418045321927	0.300866243221009	0.818394569084229	"diagnosis"
"s__GGB4769_SGB6602|t__SGB6602"	-0.518321576185659	0.554261060742391	0.818394569084229	"diagnosis"
"s__GGB4774_SGB6609|t__SGB6609"	-0.586926918846748	0.578794958869531	0.818394569084229	"diagnosis"
"s__GGB4802_SGB6641|t__SGB6641"	0.259372995948608	0.723669602618443	0.818394569084229	"diagnosis"
"s__GGB48326_SGB66357|t__SGB66357"	0.353116744126998	0.661774375697452	0.818394569084229	"diagnosis"
"s__GGB4964_SGB6927|t__SGB6927_group"	0.652735231400774	0.521428153202751	0.818394569084229	"diagnosis"
"s__GGB51139_SGB71360|t__SGB71360"	0.469414425353381	0.587381580968462	0.818394569084229	"diagnosis"
"s__GGB51269_SGB5062|t__SGB5062"	-0.21237829808416	0.67991687935122	0.818394569084229	"diagnosis"
"s__GGB51441_SGB71759|t__SGB71759"	-0.243373068155556	0.698218361796862	0.818394569084229	"diagnosis"
"s__GGB51510_SGB71883|t__SGB71883"	0.57759270974193	0.576858805543626	0.818394569084229	"diagnosis"
"s__GGB51647_SGB4348|t__SGB4348"	0.657707356745936	0.576013394460803	0.818394569084229	"diagnosis"
"s__GGB51884_SGB49168|t__SGB49168"	-0.484071762283589	0.5706346358401	0.818394569084229	"diagnosis"
"s__GGB52106_SGB72838|t__SGB72838"	0.203093000058317	0.697964461207465	0.818394569084229	"diagnosis"
"s__GGB52130_SGB14966|t__SGB14966"	-1.84434878088754	0.153661993846904	0.818394569084229	"diagnosis"
"s__GGB52384_SGB61014|t__SGB61014"	-0.0900719717574237	0.746168699529035	0.818394569084229	"diagnosis"
"s__GGB52930_SGB73859|t__SGB73859"	0.233458151757781	0.662210023464834	0.818394569084229	"diagnosis"
"s__GGB53985_SGB6367|t__SGB6367"	-0.234306079799757	0.689175346564993	0.818394569084229	"diagnosis"
"s__GGB55957_SGB77276|t__SGB77276"	0.410047633006252	0.593973534048604	0.818394569084229	"diagnosis"
"s__GGB58071_SGB79702|t__SGB79702"	-0.111036219937775	0.728100983279286	0.818394569084229	"diagnosis"
"s__GGB58158_SGB79798|t__SGB79798"	-0.588477693444768	0.540368206004093	0.818394569084229	"diagnosis"
"s__GGB58233_SGB79883|t__SGB79883"	-0.962991340210187	0.376063637604746	0.818394569084229	"diagnosis"
"s__GGB58485_SGB80143|t__SGB80143"	0.0859011826602689	0.732560624968344	0.818394569084229	"diagnosis"
"s__GGB5973_SGB8589|t__SGB8589"	-0.360117825211454	0.633303831065732	0.818394569084229	"diagnosis"
"s__GGB59744_SGB2275|t__SGB2275"	0.699606682115	0.515590419108924	0.818394569084229	"diagnosis"
"s__GGB5980_SGB8599|t__SGB8599"	0.135353469684177	0.756314975662982	0.818394569084229	"diagnosis"
"s__GGB5997_SGB8620|t__SGB8620"	1.05022274880631	0.380737189634259	0.818394569084229	"diagnosis"
"s__GGB6001_SGB8624|t__SGB8624"	-0.166028185795191	0.675381802353865	0.818394569084229	"diagnosis"
"s__GGB6002_SGB8625|t__SGB8625"	0.644300248256317	0.536571047220819	0.818394569084229	"diagnosis"
"s__GGB6006_SGB8630|t__SGB8630"	-0.0974638753999531	0.757377966278286	0.818394569084229	"diagnosis"
"s__GGB6012_SGB8640|t__SGB8640"	-0.311936414462199	0.655090894484044	0.818394569084229	"diagnosis"
"s__GGB6019_SGB8651|t__SGB8651"	-0.0674509015098809	0.708052992195686	0.818394569084229	"diagnosis"
"s__GGB6020_SGB14985|t__SGB14985_group"	0.615025119197491	0.537423986192298	0.818394569084229	"diagnosis"
"s__GGB6123_SGB8767|t__SGB8767"	0.174025025137026	0.718380425553795	0.818394569084229	"diagnosis"
"s__GGB6470_SGB9153|t__SGB9153"	-0.183815635607819	0.686853598641459	0.818394569084229	"diagnosis"
"s__GGB6513_SGB9199|t__SGB9199"	-0.106315257406918	0.713206544877241	0.818394569084229	"diagnosis"
"s__GGB6518_SGB9205|t__SGB9205"	1.3239369001887	0.31116350043084	0.818394569084229	"diagnosis"
"s__GGB6544_SGB9242|t__SGB9242"	-0.185257619876555	0.708557021050238	0.818394569084229	"diagnosis"
"s__GGB6544_SGB9243|t__SGB9243"	0.612080361160563	0.504948855065751	0.818394569084229	"diagnosis"
"s__GGB6567_SGB9277|t__SGB9277"	0.478374742499535	0.594986365418952	0.818394569084229	"diagnosis"
"s__GGB6569_SGB9281|t__SGB9281"	0.0209261179239453	0.756506128079314	0.818394569084229	"diagnosis"
"s__GGB6573_SGB9287|t__SGB9287"	0.569969179763301	0.512058494097185	0.818394569084229	"diagnosis"
"s__GGB6574_SGB9290|t__SGB9290"	0.765321997078845	0.468128101145553	0.818394569084229	"diagnosis"
"s__GGB6601_SGB9333|t__SGB9333"	-0.117354530481568	0.786360601602198	0.82116187116463	"diagnosis"
"s__GGB6610_SGB9344|t__SGB9344"	-0.915150370820621	0.414704537752635	0.818394569084229	"diagnosis"
"s__GGB6612_SGB9346|t__SGB9346"	-0.329401490036817	0.68104602414419	0.818394569084229	"diagnosis"
"s__GGB71580_SGB98325|t__SGB98325"	0.43527310650624	0.590666403808037	0.818394569084229	"diagnosis"
"s__GGB74403_SGB53807|t__SGB53807"	0.553533990383871	0.573190882396089	0.818394569084229	"diagnosis"
"s__GGB763_SGB1002|t__SGB1002"	0.559263963224954	0.545831491541494	0.818394569084229	"diagnosis"
"s__GGB77437_SGB9391|t__SGB9391"	-0.0558850961634071	0.770199008671594	0.818394569084229	"diagnosis"
"s__GGB781_SGB1024|t__SGB1024"	1.0822444934946	0.375763664064646	0.818394569084229	"diagnosis"
"s__GGB79097_SGB105802|t__SGB105802"	0.0423142764035442	0.775014492550007	0.818394569084229	"diagnosis"
"s__GGB79118_SGB105839|t__SGB105839"	0.527699327922069	0.550528318891804	0.818394569084229	"diagnosis"
"s__GGB79630_SGB13983|t__SGB13983"	-0.527160918031526	0.621096651325023	0.818394569084229	"diagnosis"
"s__GGB79634_SGB101324|t__SGB101324"	-0.0011083425545673	0.771886387385346	0.818394569084229	"diagnosis"
"s__GGB79634_SGB5832|t__SGB5832"	1.06121157440874	0.381523761932295	0.818394569084229	"diagnosis"
"s__GGB79648_SGB4350|t__SGB4350"	0.575728892158153	0.533755069192519	0.818394569084229	"diagnosis"
"s__GGB79652_SGB15211|t__SGB15211"	0.595589564863395	0.621029602992281	0.818394569084229	"diagnosis"
"s__GGB79678_SGB4833|t__SGB4833"	0.73489286877846	0.470800958043784	0.818394569084229	"diagnosis"
"s__GGB79734_SGB15291|t__SGB15291"	-1.79848563106424	0.178827921150607	0.818394569084229	"diagnosis"
"s__GGB79751_SGB6028|t__SGB6028_group"	1.09323504230795	0.434114707217072	0.818394569084229	"diagnosis"
"s__GGB79770_SGB15022|t__SGB15022"	-0.231754286510184	0.682763727043881	0.818394569084229	"diagnosis"
"s__GGB79845_SGB14005|t__SGB14005"	-0.0823751461130278	0.738819430576279	0.818394569084229	"diagnosis"
"s__GGB79890_SGB14770|t__SGB14770"	0.0888841020612007	0.751044506020701	0.818394569084229	"diagnosis"
"s__GGB79908_SGB47660|t__SGB47660"	0.443309448814218	0.60850364039264	0.818394569084229	"diagnosis"
"s__GGB79912_SGB4550|t__SGB4550"	-0.115679801173837	0.696568199167596	0.818394569084229	"diagnosis"
"s__GGB79916_SGB4587|t__SGB4587"	-0.205266077705044	0.688023170037475	0.818394569084229	"diagnosis"
"s__GGB79930_SGB6334|t__SGB6334"	0.576407338630375	0.522507771206777	0.818394569084229	"diagnosis"
"s__GGB79973_SGB14341|t__SGB14341"	-2.70867659204629	0.0332016611233028	0.818394569084229	"diagnosis"
"s__GGB79973_SGB14342|t__SGB14342"	-0.149435208354752	0.693310144418058	0.818394569084229	"diagnosis"
"s__GGB79981_SGB14222|t__SGB14222"	0.632849752033145	0.518949609392351	0.818394569084229	"diagnosis"
"s__GGB79996_SGB14375|t__SGB14375"	0.661342292163122	0.481462422817162	0.818394569084229	"diagnosis"
"s__GGB79996_SGB6411|t__SGB6411"	0.660079966088715	0.510174865888917	0.818394569084229	"diagnosis"
"s__GGB79998_SGB48024|t__SGB48024"	0.181631287176836	0.747802029920194	0.818394569084229	"diagnosis"
"s__GGB80000_SGB58382|t__SGB58382"	0.502511300451068	0.549784408043885	0.818394569084229	"diagnosis"
"s__GGB80003_SGB14846|t__SGB14846"	0.0254674164227911	0.792561873868742	0.824532005741496	"diagnosis"
"s__GGB80011_SGB15265|t__SGB15265"	0.382052592187457	0.750272412740623	0.818394569084229	"diagnosis"
"s__GGB80011_SGB15267|t__SGB15267"	-0.656952839973498	0.55139334473549	0.818394569084229	"diagnosis"
"s__GGB80073_SGB9385|t__SGB9385"	0.899971933105949	0.409336655402367	0.818394569084229	"diagnosis"
"s__GGB80093_SGB1810|t__SGB1810"	0.195809080995487	0.719268777694613	0.818394569084229	"diagnosis"
"s__GGB80140_SGB15224|t__SGB15224"	-0.0241031736578906	0.796688727368797	0.828048546065601	"diagnosis"
"s__GGB9059_SGB13976|t__SGB13976"	0.719893412103575	0.487955238875291	0.818394569084229	"diagnosis"
"s__GGB9060_SGB13977|t__SGB13977"	-1.02273593111857	0.359886461702045	0.818394569084229	"diagnosis"
"s__GGB9061_SGB13979|t__SGB13979"	0.71770208561733	0.527685802084834	0.818394569084229	"diagnosis"
"s__GGB9062_SGB13981|t__SGB13981"	0.771893507893819	0.525984536632434	0.818394569084229	"diagnosis"
"s__GGB9063_SGB13982|t__SGB13982"	0.0271384797383229	0.843491811912053	0.857408267104003	"diagnosis"
"s__GGB9071_SGB13990|t__SGB13990"	-0.200863260380454	0.680282931376929	0.818394569084229	"diagnosis"
"s__GGB9072_SGB13992|t__SGB13992"	-0.330674800106964	0.644006790102973	0.818394569084229	"diagnosis"
"s__GGB9085_SGB14013|t__SGB14013"	0.428400405428241	0.594304338749907	0.818394569084229	"diagnosis"
"s__GGB9086_SGB14014|t__SGB14014"	0.12802956264156	0.756415949294193	0.818394569084229	"diagnosis"
"s__GGB9090_SGB14019|t__SGB14019"	0.487613222201135	0.573658931878669	0.818394569084229	"diagnosis"
"s__GGB9091_SGB14020|t__SGB14020"	0.393711798467555	0.635261268723944	0.818394569084229	"diagnosis"
"s__GGB9092_SGB14022|t__SGB14022"	0.883519630302909	0.404550139859219	0.818394569084229	"diagnosis"
"s__GGB9095_SGB14026|t__SGB14026"	0.696659950658792	0.508773636722047	0.818394569084229	"diagnosis"
"s__GGB9101_SGB14033|t__SGB14033"	0.65610348223986	0.519761355962837	0.818394569084229	"diagnosis"
"s__GGB9110_SGB14043|t__SGB14043"	0.618159836587735	0.484414474718974	0.818394569084229	"diagnosis"
"s__GGB9111_SGB14044|t__SGB14044"	0.637940085395033	0.522312017999393	0.818394569084229	"diagnosis"
"s__GGB9115_SGB14048|t__SGB14048"	0.662760682202623	0.496783548409189	0.818394569084229	"diagnosis"
"s__GGB9117_SGB14050|t__SGB14050"	-0.241887487794046	0.689344341829119	0.818394569084229	"diagnosis"
"s__GGB9176_SGB14114|t__SGB14114"	0.357073317101517	0.627237964560748	0.818394569084229	"diagnosis"
"s__GGB9184_SGB14123|t__SGB14123"	-0.321841852703029	0.655424587883149	0.818394569084229	"diagnosis"
"s__GGB9185_SGB14124|t__SGB14124"	-0.00937151604017575	0.748231031848182	0.818394569084229	"diagnosis"
"s__GGB9186_SGB14125|t__SGB14125"	0.0617710549068485	0.768349458682831	0.818394569084229	"diagnosis"
"s__GGB9189_SGB14128|t__SGB14128"	-0.66899936712515	0.503121764074525	0.818394569084229	"diagnosis"
"s__GGB9200_SGB14139|t__SGB14139"	-0.238675890784656	0.669451688160069	0.818394569084229	"diagnosis"
"s__GGB9209_SGB14148|t__SGB14148"	-0.10597105584775	0.733142237516924	0.818394569084229	"diagnosis"
"s__GGB9210_SGB14149|t__SGB14149"	1.19506302194362	0.328214110493893	0.818394569084229	"diagnosis"
"s__GGB9211_SGB14151|t__SGB14151"	0.48298435779922	0.562392906992039	0.818394569084229	"diagnosis"
"s__GGB9237_SGB14179|t__SGB14179"	1.05486153964719	0.345430067277082	0.818394569084229	"diagnosis"
"s__GGB9239_SGB14181|t__SGB14181"	0.616999154832388	0.494914955937202	0.818394569084229	"diagnosis"
