"feature"	"coef_LD"	"pval_LD"	"qval_LD"	"metadata"
"s__Oscillibacter_sp_NSJ_62|t__SGB79833"	-6.8920283193127e-06	0.9977523179617	0.99939636631053	"diagnosis"
"s__GGB79828_SGB14190|t__SGB14190"	-6.8920283193127e-06	0.9977523179617	0.99939636631053	"diagnosis"
"s__Candidatus_Gallimonas_merdae|t__SGB54319"	0.000305096815649377	0.895861525152997	0.99939636631053	"diagnosis"
"s__Coprococcus_eutactus|t__SGB5118"	-0.00545240273519122	0.200132717783574	0.99939636631053	"diagnosis"
"s__GGB9046_SGB13948|t__SGB13948"	-6.8920283193127e-06	0.9977523179617	0.99939636631053	"diagnosis"
"s__GGB47150_SGB65079|t__SGB65079"	-6.8920283193127e-06	0.9977523179617	0.99939636631053	"diagnosis"
"s__GGB35551_SGB53794|t__SGB53794"	-0.00112069218659464	0.658144707924038	0.99939636631053	"diagnosis"
"s__GGB3677_SGB4990|t__SGB4990"	0.00151173985394254	0.666619172394337	0.99939636631053	"diagnosis"
"s__GGB45540_SGB63220|t__SGB63220"	-6.8920283193127e-06	0.9977523179617	0.99939636631053	"diagnosis"
"s__Candidatus_Heteroclostridium_caecigallinarum|t__SGB61601"	-0.000210615922414416	0.930876648875639	0.99939636631053	"diagnosis"
"s__GGB3627_SGB4906|t__SGB4906"	0.0100656358560364	0.507426707541282	0.99939636631053	"diagnosis"
"s__Pseudoflavonifractor_sp_AF19_9AC|t__SGB23477"	-6.8920283193127e-06	0.9977523179617	0.99939636631053	"diagnosis"
"s__Candidatus_Pseudoscilispira_falkowii|t__SGB63238"	-6.8920283193127e-06	0.9977523179617	0.99939636631053	"diagnosis"
"s__GGB9616_SGB15062|t__SGB15062"	-6.8920283193127e-06	0.9977523179617	0.99939636631053	"diagnosis"
"s__GGB4585_SGB4995|t__SGB4995"	0.00599559454834579	0.546878500292349	0.99939636631053	"diagnosis"
"s__Eikenella_corrodens|t__SGB9434_group"	0.00146460963266578	0.663139169664169	0.99939636631053	"diagnosis"
"s__Citrobacter_telavivensis|t__SGB58550"	-6.8920283193127e-06	0.9977523179617	0.99939636631053	"diagnosis"
"s__Streptococcus_vestibularis|t__SGB8003"	0.00907555407874074	0.501119586723817	0.99939636631053	"diagnosis"
"s__GGB9463_SGB14855|t__SGB14855"	-6.8920283193127e-06	0.9977523179617	0.99939636631053	"diagnosis"
"s__GGB4745_SGB6570|t__SGB6570"	-6.8920283193127e-06	0.9977523179617	0.99939636631053	"diagnosis"
"s__GGB4708_SGB6518|t__SGB6518"	-6.8920283193127e-06	0.9977523179617	0.99939636631053	"diagnosis"
"s__GGB9117_SGB14050|t__SGB14050"	-0.0249611756918213	0.111723565399665	0.99939636631053	"diagnosis"
"s__GGB79653_SGB4228|t__SGB4228"	-6.8920283193127e-06	0.9977523179617	0.99939636631053	"diagnosis"
"s__Corynebacterium_SGB6370|t__SGB6370"	-6.8920283193127e-06	0.9977523179617	0.99939636631053	"diagnosis"
"s__GGB3123_SGB4135|t__SGB4135"	0.000401808614170442	0.86967365226676	0.99939636631053	"diagnosis"
"s__Enterobacter_mori|t__SGB10132"	-6.8920283193127e-06	0.9977523179617	0.99939636631053	"diagnosis"
"s__GGB9545_SGB14952|t__SGB14952"	-6.8920283193127e-06	0.9977523179617	0.99939636631053	"diagnosis"
"s__GGB3321_SGB4394|t__SGB4394"	0.00650721432299119	0.382526974433058	0.99939636631053	"diagnosis"
"s__GGB45620_SGB63333|t__SGB63333"	-6.8920283193127e-06	0.9977523179617	0.99939636631053	"diagnosis"
"s__Lachnospiraceae_bacterium_NSJ_46|t__SGB47656"	-6.8920283193127e-06	0.9977523179617	0.99939636631053	"diagnosis"
"s__Prevotella_marseillensis|t__SGB1588"	0.0030333452120536	0.735097613724529	0.99939636631053	"diagnosis"
"s__Veillonella_seminalis|t__SGB6923"	0.0291104145601142	0.511459388097038	0.99939636631053	"diagnosis"
"s__Klebsiella_michiganensis|t__SGB10119"	0.0251639950246307	0.676572729953379	0.99939636631053	"diagnosis"
"s__Enterococcus_faecalis|t__SGB7962"	0.00218007475199306	0.587926608292381	0.99939636631053	"diagnosis"
"s__Sutterella_seckii|t__SGB9297"	0.00192954957944965	0.605884849405014	0.99939636631053	"diagnosis"
"s__Streptococcus_rubneri|t__SGB8056"	-0.000435108967359986	0.859421427343865	0.99939636631053	"diagnosis"
"s__GGB6020_SGB14985|t__SGB14985_group"	0.00188484456690631	0.651322902677703	0.99939636631053	"diagnosis"
"s__GGB3678_SGB4991|t__SGB4991"	-6.8920283193127e-06	0.9977523179617	0.99939636631053	"diagnosis"
"s__GGB52930_SGB73859|t__SGB73859"	0.000248259067779651	0.910568305579424	0.99939636631053	"diagnosis"
"s__Intestinibacillus_sp_Marseille_P6563|t__SGB29313"	-6.8920283193127e-06	0.9977523179617	0.99939636631053	"diagnosis"
"s__GGB3637_SGB4930|t__SGB4930"	0.00310723636886364	0.56982662876049	0.99939636631053	"diagnosis"
"s__GGB9630_SGB15084|t__SGB15084"	0.00170047908917637	0.540225532051995	0.99939636631053	"diagnosis"
"s__Clostridium_massiliamazoniense|t__SGB29082"	0.000117044911741131	0.961914056794639	0.99939636631053	"diagnosis"
"s__Blautia_stercoris|t__SGB4788"	-0.0158244862369285	0.092527683211752	0.99939636631053	"diagnosis"
"s__Prevotella_corporis|t__SGB1504"	-0.0352601426954598	0.0149065208444637	0.99939636631053	"diagnosis"
"s__Clostridium_sp_Marseille_P3244|t__SGB29302"	-0.00079651679465938	0.748904853776983	0.99939636631053	"diagnosis"
"s__GGB45491_SGB63163|t__SGB63163"	-6.8920283193127e-06	0.9977523179617	0.99939636631053	"diagnosis"
"s__Clostridium_methylpentosum|t__SGB14962"	0.000137675834707912	0.955727205466656	0.99939636631053	"diagnosis"
"s__Lachnospiraceae_bacterium_OF09_6|t__SGB4966"	-6.8920283193127e-06	0.9977523179617	0.99939636631053	"diagnosis"
"s__Haemophilus_parahaemolyticus|t__SGB9632"	0.000947898007235378	0.739146766692138	0.99939636631053	"diagnosis"
"s__Neisseria_subflava|t__SGB9450"	-6.8920283193127e-06	0.9977523179617	0.99939636631053	"diagnosis"
"s__GGB9061_SGB13979|t__SGB13979"	0.00993583379399678	0.606824184470921	0.99939636631053	"diagnosis"
"s__GGB4456_SGB6141|t__SGB6141"	-6.8920283193127e-06	0.9977523179617	0.99939636631053	"diagnosis"
"s__GGB9522_SGB14921|t__SGB14921"	0.00173117056557932	0.56468375884611	0.99939636631053	"diagnosis"
"s__Porphyromonas_SGB1977|t__SGB1977"	0.0117311837036421	0.573996957704564	0.99939636631053	"diagnosis"
"s__Slackia_piriformis|t__SGB14779"	-6.8920283193127e-06	0.9977523179617	0.99939636631053	"diagnosis"
"s__GGB3453_SGB4607|t__SGB4607"	-0.000638462937075565	0.791796521908236	0.99939636631053	"diagnosis"
"s__Clostridiaceae_bacterium|t__SGB4629"	-6.8920283193127e-06	0.9977523179617	0.99939636631053	"diagnosis"
"s__Oscillospiraceae_bacterium_BX1|t__SGB53461"	0.000396502979574043	0.863163529725884	0.99939636631053	"diagnosis"
"s__GGB74463_SGB54347|t__SGB54347"	-6.8920283193127e-06	0.9977523179617	0.99939636631053	"diagnosis"
"s__GGB9533_SGB14936|t__SGB14936"	-6.8920283193127e-06	0.9977523179617	0.99939636631053	"diagnosis"
"s__GGB4659_SGB6447|t__SGB6447"	-6.8920283193127e-06	0.9977523179617	0.99939636631053	"diagnosis"
"s__Clostridiaceae_unclassified_SGB4747|t__SGB4747"	0.00155350086420839	0.661149604325202	0.99939636631053	"diagnosis"
"s__GGB4754_SGB6584|t__SGB6584"	0.0747539833570076	0.529989801484643	0.99939636631053	"diagnosis"
"s__Faecalicoccus_SGB6321|t__SGB6321"	0.00458273392378675	0.561799064264712	0.99939636631053	"diagnosis"
"s__Anaerofilum_sp_An201|t__SGB15276"	0.00129680890135096	0.698310250612953	0.99939636631053	"diagnosis"
"s__Candidatus_Gallimonas_faecium|t__SGB54320"	5.0449685472527e-05	0.983614559110699	0.99939636631053	"diagnosis"
"s__Oscillospiraceae_bacterium|t__SGB4247"	-0.0523229400765361	0.104400807744542	0.99939636631053	"diagnosis"
"s__GGB9734_SGB15304|t__SGB15304"	-0.00584871715762927	0.181281652631378	0.99939636631053	"diagnosis"
"s__Massilicoli_timonensis|t__SGB4026"	-0.0312643144772167	0.110324887270332	0.99939636631053	"diagnosis"
"s__Fusobacterium_pseudoperiodonticum|t__SGB5989_group"	-6.8920283193127e-06	0.9977523179617	0.99939636631053	"diagnosis"
"s__Lachnoclostridium_sp_An14|t__SGB4729"	0.00494969688992399	0.562681154554716	0.99939636631053	"diagnosis"
"s__Merdimonas_faecis|t__SGB4626"	0.0259171310480526	0.493245879863275	0.99939636631053	"diagnosis"
"s__Candidatus_Aristotella_avistercoris|t__SGB63343"	0.000656173146836062	0.812980706842901	0.99939636631053	"diagnosis"
"s__Clostridium_sp_NSJ_42|t__SGB6174"	-6.8920283193127e-06	0.9977523179617	0.99939636631053	"diagnosis"
"s__Streptococcus_pasteurianus|t__SGB8018"	-6.8920283193127e-06	0.9977523179617	0.99939636631053	"diagnosis"
"s__GGB3002_SGB3993|t__SGB3993"	-0.0223203641012943	0.112707775171676	0.99939636631053	"diagnosis"
"s__Akkermansia_muciniphila|t__SGB26761"	-6.8920283193127e-06	0.9977523179617	0.99939636631053	"diagnosis"
"s__Bacteroides_SGB15210|t__SGB15210"	-0.0179919079112159	0.115392486587764	0.99939636631053	"diagnosis"
"s__GGB71580_SGB98325|t__SGB98325"	0.000151193657383684	0.949179622795936	0.99939636631053	"diagnosis"
"s__GGB33516_SGB54324|t__SGB54324"	-6.8920283193127e-06	0.9977523179617	0.99939636631053	"diagnosis"
"s__Prevotella_buccalis|t__SGB1517"	-0.00185258146753213	0.462998883250177	0.99939636631053	"diagnosis"
"s__GGB9583_SGB15004|t__SGB15004"	-6.8920283193127e-06	0.9977523179617	0.99939636631053	"diagnosis"
"s__Ruminococcaceae_bacterium_Marseille_P2935|t__SGB29346"	-6.8920283193127e-06	0.9977523179617	0.99939636631053	"diagnosis"
"s__Clostridiaceae_bacterium_NSJ_31|t__SGB14839"	0.000315837640629562	0.891968802155898	0.99939636631053	"diagnosis"
"s__GGB3000_SGB3991|t__SGB3991"	-0.0241754848676118	0.111981907618065	0.99939636631053	"diagnosis"
"s__Blautia_sp_OF03_15BH|t__SGB4779"	-0.0156628604273026	0.05554091289475	0.99939636631053	"diagnosis"
"s__Clostridium_SGB4751|t__SGB4751"	-6.8920283193127e-06	0.9977523179617	0.99939636631053	"diagnosis"
"s__Candidatus_Parachristensenella_avicola|t__SGB58519"	-6.8920283193127e-06	0.9977523179617	0.99939636631053	"diagnosis"
"s__GGB9613_SGB15048|t__SGB15048"	-6.8920283193127e-06	0.9977523179617	0.99939636631053	"diagnosis"
"s__GGB4964_SGB6927|t__SGB6927_group"	0.0126908821512882	0.52764908734065	0.99939636631053	"diagnosis"
"s__Arthrospira_platensis|t__SGB13412"	0.00292705231101626	0.577201463483076	0.99939636631053	"diagnosis"
"s__Enterobacter_cancerogenus|t__SGB10128"	0.00213893142897828	0.610351083391762	0.99939636631053	"diagnosis"
"s__Streptococcus_oralis|t__SGB8130"	0.000857851227325748	0.761000304946633	0.99939636631053	"diagnosis"
"s__Kosakonia_cowanii|t__SGB10050"	0.000322316617676575	0.897839328052285	0.99939636631053	"diagnosis"
"s__GGB3266_SGB4315|t__SGB4315"	0.00027473159757258	0.912309572616531	0.99939636631053	"diagnosis"
"s__Lactobacillus_amylovorus|t__SGB7050"	0.00142613780696295	0.687170795775651	0.99939636631053	"diagnosis"
"s__Akkermansia_sp_BIOML_A40|t__SGB9223"	-6.8920283193127e-06	0.9977523179617	0.99939636631053	"diagnosis"
"s__GGB3463_SGB4621|t__SGB4621"	-6.8920283193127e-06	0.9977523179617	0.99939636631053	"diagnosis"
"s__GGB42639_SGB59836|t__SGB59836"	-6.8920283193127e-06	0.9977523179617	0.99939636631053	"diagnosis"
"s__GGB79890_SGB14770|t__SGB14770"	-0.00258988951673479	0.507185219081248	0.99939636631053	"diagnosis"
"s__Blautia_sp_An249|t__SGB7262"	-6.8920283193127e-06	0.9977523179617	0.99939636631053	"diagnosis"
"s__Mediterraneibacter_SGB4598|t__SGB4598"	0.00237904674869043	0.538855305826208	0.99939636631053	"diagnosis"
"s__Faecalicoccus_pleomorphus|t__SGB6792"	-6.8920283193127e-06	0.9977523179617	0.99939636631053	"diagnosis"
"s__Atopobium_SGB47944|t__SGB47944"	-6.8920283193127e-06	0.9977523179617	0.99939636631053	"diagnosis"
"s__GGB4651_SGB6438|t__SGB6438"	-0.00291217703769537	0.29075956759861	0.99939636631053	"diagnosis"
"s__GGB79916_SGB4587|t__SGB4587"	-0.000688918229570558	0.778294693128938	0.99939636631053	"diagnosis"
"s__Lactobacillus_gasseri|t__SGB7038"	-6.8920283193127e-06	0.9977523179617	0.99939636631053	"diagnosis"
"s__GGB9480_SGB14873|t__SGB14873"	-6.8920283193127e-06	0.9977523179617	0.99939636631053	"diagnosis"
"s__Limosilactobacillus_oris|t__SGB7093"	-6.8920283193127e-06	0.9977523179617	0.99939636631053	"diagnosis"
"s__Firmicutes_bacterium_AM41_11|t__SGB6817"	-6.8920283193127e-06	0.9977523179617	0.99939636631053	"diagnosis"
"s__Streptococcus_lutetiensis|t__SGB8021"	-6.8920283193127e-06	0.9977523179617	0.99939636631053	"diagnosis"
"s__Streptococcus_mitis|t__SGB8168"	-6.8920283193127e-06	0.9977523179617	0.99939636631053	"diagnosis"
"s__Weissella_cibaria|t__SGB7114"	-6.8920283193127e-06	0.9977523179617	0.99939636631053	"diagnosis"
"s__GGB9480_SGB14875|t__SGB14875"	-6.8920283193127e-06	0.9977523179617	0.99939636631053	"diagnosis"
"s__Nocardioides_aquaticus|t__SGB93290"	-6.8920283193127e-06	0.9977523179617	0.99939636631053	"diagnosis"
"s__Nocardioides_kribbensis|t__SGB15975"	-6.8920283193127e-06	0.9977523179617	0.99939636631053	"diagnosis"
"s__Brevundimonas_vesicularis|t__SGB11742_group"	-6.8920283193127e-06	0.9977523179617	0.99939636631053	"diagnosis"
"s__Rhodococcus_fascians|t__SGB15814"	-6.8920283193127e-06	0.9977523179617	0.99939636631053	"diagnosis"
"s__GGB4239_SGB5731|t__SGB5731"	0.00467007792561851	0.441196719952736	0.99939636631053	"diagnosis"
"s__GGB1266_SGB1699|t__SGB1699"	-0.0507936549384383	0.739519764260697	0.99939636631053	"diagnosis"
"s__Bacteroides_congonensis|t__SGB1878"	0.0134623586760844	0.555973483867794	0.99939636631053	"diagnosis"
"s__GGB9661_SGB15148|t__SGB15148"	0.0121679867034696	0.54386714357572	0.99939636631053	"diagnosis"
"s__GGB4599_SGB6362|t__SGB6362"	-0.0275166036654485	0.105082823864241	0.99939636631053	"diagnosis"
"s__GGB4605_SGB6376|t__SGB6376"	-6.8920283193127e-06	0.9977523179617	0.99939636631053	"diagnosis"
"s__GGB3626_SGB4905|t__SGB4905"	0.000781964428450786	0.833991483993255	0.99939636631053	"diagnosis"
"s__GGB4593_SGB6353|t__SGB6353"	-6.8920283193127e-06	0.9977523179617	0.99939636631053	"diagnosis"
"s__GGB4676_SGB6465|t__SGB6465"	-6.8920283193127e-06	0.9977523179617	0.99939636631053	"diagnosis"
"s__Clostridiales_bacterium_BX7|t__SGB72833"	-0.000403685316691556	0.867317242932977	0.99939636631053	"diagnosis"
"s__Dysgonomonas_gadei|t__SGB1774"	-0.0820469780537151	0.095375876487296	0.99939636631053	"diagnosis"
"s__GGB3281_SGB4335|t__SGB4335"	-0.00667659485441308	0.10700520833866	0.99939636631053	"diagnosis"
"s__GGB6608_SGB9342|t__SGB9342"	-6.8920283193127e-06	0.9977523179617	0.99939636631053	"diagnosis"
"s__Streptococcus_mitis|t__SGB8180_group"	0.00020931192170936	0.931988996522288	0.99939636631053	"diagnosis"
"s__Prevotella_melaninogenica|t__SGB1552"	-6.8920283193127e-06	0.9977523179617	0.99939636631053	"diagnosis"
"s__Veillonella_tobetsuensis|t__SGB6935"	0.0020968557485286	0.601317172248285	0.99939636631053	"diagnosis"
"s__Granulicatella_SGB8255|t__SGB8255_group"	4.50262440134042e-05	0.985199142421509	0.99939636631053	"diagnosis"
"s__Prevotella_jejuni|t__SGB1545"	-6.8920283193127e-06	0.9977523179617	0.99939636631053	"diagnosis"
"s__Streptococcus_infantis|t__SGB8095"	-6.8920283193127e-06	0.9977523179617	0.99939636631053	"diagnosis"
"s__Stomatobaculum_SGB5266|t__SGB5266_group"	-6.8920283193127e-06	0.9977523179617	0.99939636631053	"diagnosis"
"s__GGB9616_SGB15051|t__SGB15051"	-0.0365560321773492	0.0196320576193356	0.99939636631053	"diagnosis"
"s__GGB79930_SGB6334|t__SGB6334"	0.000100152511580682	0.966661066912907	0.99939636631053	"diagnosis"
"s__GGB1202_SGB1566|t__SGB1566"	-6.8920283193127e-06	0.9977523179617	0.99939636631053	"diagnosis"
"s__Pantoea_agglomerans|t__SGB10187"	-6.8920283193127e-06	0.9977523179617	0.99939636631053	"diagnosis"
"s__Clostridium_sp_OM07_10AC|t__SGB4655"	0.00122808998426568	0.640898561709603	0.99939636631053	"diagnosis"
"s__Oscillospiraceae_unclassified_SGB4197|t__SGB4197"	-6.8920283193127e-06	0.9977523179617	0.99939636631053	"diagnosis"
"s__GGB79648_SGB4350|t__SGB4350"	0.00155749669872629	0.66400918166438	0.99939636631053	"diagnosis"
"s__GGB4266_SGB5809|t__SGB5809"	0.0751665858301314	0.488721508856688	0.99939636631053	"diagnosis"
"s__Enteroscipio_rubneri|t__SGB14803"	-0.00209428445446059	0.449837358805231	0.99939636631053	"diagnosis"
"s__Mediterraneibacter_massiliensis|t__SGB4595"	-0.000135814012233184	0.95573275399638	0.99939636631053	"diagnosis"
"s__Haemophilus_parainfluenzae|t__SGB9657"	0.000696978271140046	0.830716213856974	0.99939636631053	"diagnosis"
"s__GGB27106_SGB6188|t__SGB6188"	-6.8920283193127e-06	0.9977523179617	0.99939636631053	"diagnosis"
"s__GGB9383_SGB4695|t__SGB4695"	-6.8920283193127e-06	0.9977523179617	0.99939636631053	"diagnosis"
"s__Ruminococcus_SGB4253|t__SGB4253"	-6.8920283193127e-06	0.9977523179617	0.99939636631053	"diagnosis"
"s__GGB3264_SGB4312|t__SGB4312"	-6.8920283193127e-06	0.9977523179617	0.99939636631053	"diagnosis"
"s__GGB9580_SGB14996|t__SGB14996"	0.000337770512866686	0.89944503505641	0.99939636631053	"diagnosis"
"s__GGB4727_SGB6548|t__SGB6548"	0.0628218821840899	0.513058865673409	0.99939636631053	"diagnosis"
"s__GGB6002_SGB8625|t__SGB8625"	0.0288566737317853	0.512048032474837	0.99939636631053	"diagnosis"
"s__Candidatus_Methanomassiliicoccus_intestinalis|t__SGB363"	0.028195554633401	0.512012668728185	0.99939636631053	"diagnosis"
"s__GGB79996_SGB6411|t__SGB6411"	0.0101526374330088	0.511450875323423	0.99939636631053	"diagnosis"
"s__GGB9090_SGB14019|t__SGB14019"	0.00271201688481384	0.552333822332667	0.99939636631053	"diagnosis"
"s__Oscillospiraceae_unclassified_SGB15256|t__SGB15256"	-0.0221694582357072	0.225518458238964	0.99939636631053	"diagnosis"
"s__GGB9111_SGB14044|t__SGB14044"	0.00178929019506499	0.60389912535329	0.99939636631053	"diagnosis"
"s__GGB45537_SGB63217|t__SGB63217"	0.00175108668782032	0.607331674373578	0.99939636631053	"diagnosis"
"s__Pseudoglutamicibacter_SGB14255|t__SGB14255"	0.000802741451126816	0.757721772473427	0.99939636631053	"diagnosis"
"s__GGB39037_SGB4393|t__SGB4393"	9.32697169475499e-05	0.969410890710527	0.99939636631053	"diagnosis"
"s__GGB9185_SGB14124|t__SGB14124"	-0.000942686892406899	0.69610103710326	0.99939636631053	"diagnosis"
"s__GGB2999_SGB3990|t__SGB3990"	-6.8920283193127e-06	0.9977523179617	0.99939636631053	"diagnosis"
"s__GGB9091_SGB106149|t__SGB106149"	-6.8920283193127e-06	0.9977523179617	0.99939636631053	"diagnosis"
"s__Candidatus_Flemingibacterium_merdigallinarum|t__SGB59451"	-6.8920283193127e-06	0.9977523179617	0.99939636631053	"diagnosis"
"s__Bacteria_unclassified_SGB54310|t__SGB54310"	-6.8920283193127e-06	0.9977523179617	0.99939636631053	"diagnosis"
"s__Megasphaera_micronuciformis|t__SGB5868"	0.0129710137927454	0.516350361758566	0.99939636631053	"diagnosis"
"s__Prevotella_denticola|t__SGB1540"	-6.8920283193127e-06	0.9977523179617	0.99939636631053	"diagnosis"
"s__Leuconostoc_lactis|t__SGB7121_group"	0.000652390329318878	0.846257065169496	0.99939636631053	"diagnosis"
"s__Prevotella_oris|t__SGB1525"	-6.8920283193127e-06	0.9977523179617	0.99939636631053	"diagnosis"
"s__Hallella_seregens|t__SGB1532"	-6.8920283193127e-06	0.9977523179617	0.99939636631053	"diagnosis"
"s__Shuttleworthia_satelles|t__SGB7281"	-6.8920283193127e-06	0.9977523179617	0.99939636631053	"diagnosis"
"s__Eubacterium_infirmum|t__SGB3936"	-6.8920283193127e-06	0.9977523179617	0.99939636631053	"diagnosis"
"s__Mogibacterium_diversum|t__SGB3922_group"	-6.8920283193127e-06	0.9977523179617	0.99939636631053	"diagnosis"
"s__Prevotella_nigrescens|t__SGB1561"	-6.8920283193127e-06	0.9977523179617	0.99939636631053	"diagnosis"
"s__Candidatus_Saccharibacteria_unclassified_SGB19858|t__SGB19858"	-6.8920283193127e-06	0.9977523179617	0.99939636631053	"diagnosis"
"s__Candidatus_Alloscillospira_gallinarum|t__SGB59576"	9.44568840076064e-05	0.96940414659668	0.99939636631053	"diagnosis"
"s__GGB3400_SGB4510|t__SGB4510"	-6.8920283193127e-06	0.9977523179617	0.99939636631053	"diagnosis"
"s__GGB1456_SGB2019|t__SGB2019"	-6.8920283193127e-06	0.9977523179617	0.99939636631053	"diagnosis"
"s__Eubacteriales_Family_XIII_Incertae_Sedis_unclassified_SGB71368|t__SGB71368"	-6.8920283193127e-06	0.9977523179617	0.99939636631053	"diagnosis"
"s__Coprococcus_sp_AF21_14LB|t__SGB25437"	0.000190311784946411	0.938235297264655	0.99939636631053	"diagnosis"
"s__GGB79118_SGB105839|t__SGB105839"	0.000226678707515429	0.926949982869715	0.99939636631053	"diagnosis"
"s__Clostridia_bacterium_UC5_1_1C12|t__SGB4032"	-6.8920283193127e-06	0.9977523179617	0.99939636631053	"diagnosis"
"s__Collinsella_intestinalis|t__SGB14741"	0.00733690125793771	0.577881275645221	0.99939636631053	"diagnosis"
"s__GGB1354_SGB1818|t__SGB1818"	-6.8920283193127e-06	0.9977523179617	0.99939636631053	"diagnosis"
"s__GGB4386_SGB6036|t__SGB6036_group"	-6.8920283193127e-06	0.9977523179617	0.99939636631053	"diagnosis"
"s__GGB3583_SGB4799|t__SGB4799"	-0.0151482767986767	0.118576243443994	0.99939636631053	"diagnosis"
"s__GGB27377_SGB13972|t__SGB13972"	0.0550044884043359	0.55406618849286	0.99939636631053	"diagnosis"
"s__Dysgonomonas_mossii|t__SGB1772"	-0.110597180895641	0.0949548400610061	0.99939636631053	"diagnosis"
"s__Candidatus_Paralachnospira_caecorum|t__SGB59817"	-6.8920283193127e-06	0.9977523179617	0.99939636631053	"diagnosis"
"s__GGB45497_SGB63169|t__SGB63169"	-6.8920283193127e-06	0.9977523179617	0.99939636631053	"diagnosis"
"s__Candidatus_Protoclostridium_gallicola|t__SGB14049"	-6.8920283193127e-06	0.9977523179617	0.99939636631053	"diagnosis"
"s__Oscillibacter_ruminantium|t__SGB28985"	-6.8920283193127e-06	0.9977523179617	0.99939636631053	"diagnosis"
"s__GGB9640_SGB15115|t__SGB15115"	-0.00044727757933024	0.852688022283969	0.99939636631053	"diagnosis"
"s__Cryobacterium_SGB4870|t__SGB4870"	-6.8920283193127e-06	0.9977523179617	0.99939636631053	"diagnosis"
"s__GGB48159_SGB105302|t__SGB105302"	-6.8920283193127e-06	0.9977523179617	0.99939636631053	"diagnosis"
"s__GGB38079_SGB49239|t__SGB49239"	-6.8920283193127e-06	0.9977523179617	0.99939636631053	"diagnosis"
"s__GGB3180_SGB4202|t__SGB4202"	-6.8920283193127e-06	0.9977523179617	0.99939636631053	"diagnosis"
"s__GGB4554_SGB6285|t__SGB6285"	-6.8920283193127e-06	0.9977523179617	0.99939636631053	"diagnosis"
"s__GGB9790_SGB15413|t__SGB15413"	0.000443440757043015	0.847756431078343	0.99939636631053	"diagnosis"
"s__Lachnospiraceae_bacterium|t__SGB4967"	-6.8920283193127e-06	0.9977523179617	0.99939636631053	"diagnosis"
"s__Candidatus_Pseudolachnospira_avium|t__SGB59819"	-6.8920283193127e-06	0.9977523179617	0.99939636631053	"diagnosis"
"s__Candidatus_Geddesella_stercoravicola|t__SGB14262"	-6.8920283193127e-06	0.9977523179617	0.99939636631053	"diagnosis"
"s__GGB4717_SGB6533|t__SGB6533"	-0.00206617517883617	0.417196211252889	0.99939636631053	"diagnosis"
"s__GGB3524_SGB4704|t__SGB4704"	2.3098831245778e-05	0.992477152815902	0.99939636631053	"diagnosis"
"s__Anaerofustis_stercorihominis|t__SGB49059"	-0.00079678057123103	0.751069962769143	0.99939636631053	"diagnosis"
"s__Longicatena_SGB42494|t__SGB42494"	-6.8920283193127e-06	0.9977523179617	0.99939636631053	"diagnosis"
"s__GGB9719_SGB53514|t__SGB53514"	-6.8920283193127e-06	0.9977523179617	0.99939636631053	"diagnosis"
"s__Bacteroides_rodentium|t__SGB27789"	-6.8920283193127e-06	0.9977523179617	0.99939636631053	"diagnosis"
"s__GGB28645_SGB41268|t__SGB41268"	-6.8920283193127e-06	0.9977523179617	0.99939636631053	"diagnosis"
"s__GGB3828_SGB5197|t__SGB5197"	-0.00172658411014607	0.492096415546189	0.99939636631053	"diagnosis"
"s__Christensenella_hongkongensis|t__SGB14143"	-6.8920283193127e-06	0.9977523179617	0.99939636631053	"diagnosis"
"s__Ruminococcus_gauvreauii|t__SGB29375"	-0.000754529838022449	0.755167953241691	0.99939636631053	"diagnosis"
"s__Catenibacillus_scindens|t__SGB59869"	-6.8920283193127e-06	0.9977523179617	0.99939636631053	"diagnosis"
"s__Erysipelatoclostridium_sp_An15|t__SGB6746"	0.0146091393183719	0.739635621662729	0.99939636631053	"diagnosis"
"s__GGB6002_SGB24096|t__SGB24096"	-6.8920283193127e-06	0.9977523179617	0.99939636631053	"diagnosis"
"s__GGB3569_SGB4776|t__SGB4776"	-0.00182756463498177	0.49552572623546	0.99939636631053	"diagnosis"
"s__Lacticaseibacillus_paracasei|t__SGB7142"	0.000122740686746228	0.959508462360348	0.99939636631053	"diagnosis"
"s__Porphyromonas_SGB1984|t__SGB1984"	-6.8920283193127e-06	0.9977523179617	0.99939636631053	"diagnosis"
"s__GGB3532_SGB4720|t__SGB4720"	0.000488375175309193	0.832515449392268	0.99939636631053	"diagnosis"
"s__Frisingicoccus_SGB4673|t__SGB4673"	-6.8920283193127e-06	0.9977523179617	0.99939636631053	"diagnosis"
"s__GGB4897_SGB106351|t__SGB106351"	-6.8920283193127e-06	0.9977523179617	0.99939636631053	"diagnosis"
"s__Haemophilus_SGB47419|t__SGB47419"	-6.8920283193127e-06	0.9977523179617	0.99939636631053	"diagnosis"
"s__Candidatus_Avispirillum_faecium|t__SGB14194"	-6.8920283193127e-06	0.9977523179617	0.99939636631053	"diagnosis"
"s__Peptostreptococcus_anaerobius|t__SGB746"	-0.0113314331756094	0.0539889419873396	0.99939636631053	"diagnosis"
"s__Acinetobacter_ursingii|t__SGB10372"	-0.000197543960421498	0.935876027304851	0.99939636631053	"diagnosis"
